月份/地点,站点8预测,站点8实际
38.0,136.609,123.0
34.0,37.8009,38.0
13.0,165.304,158.0
35.0,108.332,171.0
46.0,120.989,174.0
29.0,83.9402,79.0
17.0,204.876,208.0
33.0,30.9735,31.0
43.0,99.1555,95.0
28.0,91.0792,141.0
21.0,95.7495,126.0
25.0,64.2421,64.0
30.0,66.5144,65.0
26.0,76.7846,278.0
47.0,144.631,148.0
37.0,179.151,178.0
16.0,220.31,212.0
39.0,112.342,111.0
41.0,94.1366,83.0
42.0,106.007,115.0
14.0,171.078,164.0
36.0,149.89,144.0
27.0,85.3739,291.0
40.0,104.947,109.0
45.0,95.5604,94.0
23.0,55.6765,384.0
19.0,110.683,108.0
18.0,137.508,134.0
31.0,47.1858,78.0
48.0,134.463,147.0
20.0,114.202,88.0
32.0,34.6446,100.0
15.0,187.625,300.0
44.0,91.7686,107.0
22.0,71.8971,228.0
24.0,54.6727,167.0
