事发街道,事发区县,月份,立案量,年份,均值,方差,数据量,出线,日期
西长安街,西城区,-07-,28,2015,61.1875,41.49168399,48,0,Jul-15
西长安街,西城区,-08-,13,2015,61.1875,41.49168399,48,0,Aug-15
西长安街,西城区,-09-,23,2015,61.1875,41.49168399,48,0,Sep-15
西长安街,西城区,-10-,42,2015,61.1875,41.49168399,48,0,Oct-15
西长安街,西城区,-11-,39,2015,61.1875,41.49168399,48,0,Nov-15
西长安街,西城区,-12-,72,2015,61.1875,41.49168399,48,0,Dec-15
西长安街,西城区,-01-,26,2016,61.1875,41.49168399,48,0,Jan-16
西长安街,西城区,-02-,14,2016,61.1875,41.49168399,48,0,Feb-16
西长安街,西城区,-03-,31,2016,61.1875,41.49168399,48,0,Mar-16
西长安街,西城区,-04-,48,2016,61.1875,41.49168399,48,0,Apr-16
西长安街,西城区,-05-,43,2016,61.1875,41.49168399,48,0,May-16
西长安街,西城区,-06-,49,2016,61.1875,41.49168399,48,0,Jun-16
西长安街,西城区,-07-,76,2016,61.1875,41.49168399,48,0,Jul-16
西长安街,西城区,-08-,58,2016,61.1875,41.49168399,48,0,Aug-16
西长安街,西城区,-09-,60,2016,61.1875,41.49168399,48,0,Sep-16
西长安街,西城区,-10-,108,2016,61.1875,41.49168399,48,0,Oct-16
西长安街,西城区,-11-,175,2016,61.1875,41.49168399,48,2,Nov-16
西长安街,西城区,-12-,47,2016,61.1875,41.49168399,48,0,Dec-16
西长安街,西城区,-01-,23,2017,61.1875,41.49168399,48,0,Jan-17
西长安街,西城区,-02-,18,2017,61.1875,41.49168399,48,0,Feb-17
西长安街,西城区,-03-,62,2017,61.1875,41.49168399,48,0,Mar-17
西长安街,西城区,-04-,75,2017,61.1875,41.49168399,48,0,Apr-17
西长安街,西城区,-05-,128,2017,61.1875,41.49168399,48,0,May-17
西长安街,西城区,-06-,73,2017,61.1875,41.49168399,48,0,Jun-17
西长安街,西城区,-07-,73,2017,61.1875,41.49168399,48,0,Jul-17
西长安街,西城区,-08-,75,2017,61.1875,41.49168399,48,0,Aug-17
西长安街,西城区,-09-,66,2017,61.1875,41.49168399,48,0,Sep-17
西长安街,西城区,-10-,117,2017,61.1875,41.49168399,48,0,Oct-17
西长安街,西城区,-11-,69,2017,61.1875,41.49168399,48,0,Nov-17
西长安街,西城区,-12-,46,2017,61.1875,41.49168399,48,0,Dec-17
西长安街,西城区,-01-,20,2018,61.1875,41.49168399,48,0,Jan-18
西长安街,西城区,-02-,13,2018,61.1875,41.49168399,48,0,Feb-18
西长安街,西城区,-03-,34,2018,61.1875,41.49168399,48,0,Mar-18
西长安街,西城区,-04-,106,2018,61.1875,41.49168399,48,0,Apr-18
西长安街,西城区,-05-,118,2018,61.1875,41.49168399,48,0,May-18
西长安街,西城区,-06-,63,2018,61.1875,41.49168399,48,0,Jun-18
西长安街,西城区,-07-,101,2018,61.1875,41.49168399,48,0,Jul-18
西长安街,西城区,-08-,86,2018,61.1875,41.49168399,48,0,Aug-18
西长安街,西城区,-09-,100,2018,61.1875,41.49168399,48,0,Sep-18
西长安街,西城区,-10-,177,2018,61.1875,41.49168399,48,2,Oct-18
西长安街,西城区,-11-,128,2018,61.1875,41.49168399,48,0,Nov-18
西长安街,西城区,-12-,83,2018,61.1875,41.49168399,48,0,Dec-18
右安门,丰台区,-01-,6,2015,9.5,7.37448159,48,0,Jan-15
右安门,丰台区,-02-,1,2015,9.5,7.37448159,48,0,Feb-15
右安门,丰台区,-03-,5,2015,9.5,7.37448159,48,0,Mar-15
右安门,丰台区,-04-,4,2015,9.5,7.37448159,48,0,Apr-15
右安门,丰台区,-05-,3,2015,9.5,7.37448159,48,0,May-15
右安门,丰台区,-06-,4,2015,9.5,7.37448159,48,0,Jun-15
右安门,丰台区,-07-,3,2015,9.5,7.37448159,48,0,Jul-15
右安门,丰台区,-08-,4,2015,9.5,7.37448159,48,0,Aug-15
右安门,丰台区,-09-,5,2015,9.5,7.37448159,48,0,Sep-15
右安门,丰台区,-10-,9,2015,9.5,7.37448159,48,0,Oct-15
右安门,丰台区,-11-,2,2015,9.5,7.37448159,48,0,Nov-15
右安门,丰台区,-12-,2,2015,9.5,7.37448159,48,0,Dec-15
右安门,丰台区,-01-,5,2016,9.5,7.37448159,48,0,Jan-16
右安门,丰台区,-02-,2,2016,9.5,7.37448159,48,0,Feb-16
右安门,丰台区,-03-,2,2016,9.5,7.37448159,48,0,Mar-16
右安门,丰台区,-04-,6,2016,9.5,7.37448159,48,0,Apr-16
右安门,丰台区,-05-,4,2016,9.5,7.37448159,48,0,May-16
右安门,丰台区,-06-,8,2016,9.5,7.37448159,48,0,Jun-16
右安门,丰台区,-07-,15,2016,9.5,7.37448159,48,0,Jul-16
右安门,丰台区,-08-,7,2016,9.5,7.37448159,48,0,Aug-16
右安门,丰台区,-09-,13,2016,9.5,7.37448159,48,0,Sep-16
右安门,丰台区,-10-,1,2016,9.5,7.37448159,48,0,Oct-16
右安门,丰台区,-11-,4,2016,9.5,7.37448159,48,0,Nov-16
右安门,丰台区,-12-,19,2016,9.5,7.37448159,48,0,Dec-16
右安门,丰台区,-01-,7,2017,9.5,7.37448159,48,0,Jan-17
右安门,丰台区,-02-,3,2017,9.5,7.37448159,48,0,Feb-17
右安门,丰台区,-03-,6,2017,9.5,7.37448159,48,0,Mar-17
右安门,丰台区,-04-,3,2017,9.5,7.37448159,48,0,Apr-17
右安门,丰台区,-05-,5,2017,9.5,7.37448159,48,0,May-17
右安门,丰台区,-06-,11,2017,9.5,7.37448159,48,0,Jun-17
右安门,丰台区,-07-,7,2017,9.5,7.37448159,48,0,Jul-17
右安门,丰台区,-08-,14,2017,9.5,7.37448159,48,0,Aug-17
右安门,丰台区,-09-,23,2017,9.5,7.37448159,48,0,Sep-17
右安门,丰台区,-10-,13,2017,9.5,7.37448159,48,0,Oct-17
右安门,丰台区,-11-,17,2017,9.5,7.37448159,48,0,Nov-17
右安门,丰台区,-12-,18,2017,9.5,7.37448159,48,0,Dec-17
右安门,丰台区,-01-,16,2018,9.5,7.37448159,48,0,Jan-18
右安门,丰台区,-02-,6,2018,9.5,7.37448159,48,0,Feb-18
右安门,丰台区,-03-,20,2018,9.5,7.37448159,48,0,Mar-18
右安门,丰台区,-04-,19,2018,9.5,7.37448159,48,0,Apr-18
右安门,丰台区,-05-,13,2018,9.5,7.37448159,48,0,May-18
右安门,丰台区,-06-,13,2018,9.5,7.37448159,48,0,Jun-18
右安门,丰台区,-07-,27,2018,9.5,7.37448159,48,2,Jul-18
右安门,丰台区,-08-,16,2018,9.5,7.37448159,48,0,Aug-18
右安门,丰台区,-09-,13,2018,9.5,7.37448159,48,0,Sep-18
右安门,丰台区,-10-,11,2018,9.5,7.37448159,48,0,Oct-18
右安门,丰台区,-11-,7,2018,9.5,7.37448159,48,0,Nov-18
右安门,丰台区,-12-,34,2018,9.5,7.37448159,48,3,Dec-18
月坛,西城区,-01-,107,2015,106.6041667,38.49937252,48,0,Jan-15
月坛,西城区,-02-,60,2015,106.6041667,38.49937252,48,0,Feb-15
月坛,西城区,-03-,100,2015,106.6041667,38.49937252,48,0,Mar-15
月坛,西城区,-04-,152,2015,106.6041667,38.49937252,48,0,Apr-15
月坛,西城区,-05-,151,2015,106.6041667,38.49937252,48,0,May-15
月坛,西城区,-06-,161,2015,106.6041667,38.49937252,48,0,Jun-15
月坛,西城区,-07-,57,2015,106.6041667,38.49937252,48,0,Jul-15
月坛,西城区,-08-,148,2015,106.6041667,38.49937252,48,0,Aug-15
月坛,西城区,-09-,103,2015,106.6041667,38.49937252,48,0,Sep-15
月坛,西城区,-10-,131,2015,106.6041667,38.49937252,48,0,Oct-15
月坛,西城区,-11-,109,2015,106.6041667,38.49937252,48,0,Nov-15
月坛,西城区,-12-,55,2015,106.6041667,38.49937252,48,0,Dec-15
月坛,西城区,-01-,54,2016,106.6041667,38.49937252,48,0,Jan-16
月坛,西城区,-02-,24,2016,106.6041667,38.49937252,48,-2,Feb-16
月坛,西城区,-03-,66,2016,106.6041667,38.49937252,48,0,Mar-16
月坛,西城区,-04-,99,2016,106.6041667,38.49937252,48,0,Apr-16
月坛,西城区,-05-,122,2016,106.6041667,38.49937252,48,0,May-16
月坛,西城区,-06-,81,2016,106.6041667,38.49937252,48,0,Jun-16
月坛,西城区,-07-,85,2016,106.6041667,38.49937252,48,0,Jul-16
月坛,西城区,-08-,68,2016,106.6041667,38.49937252,48,0,Aug-16
月坛,西城区,-09-,76,2016,106.6041667,38.49937252,48,0,Sep-16
月坛,西城区,-10-,119,2016,106.6041667,38.49937252,48,0,Oct-16
月坛,西城区,-11-,120,2016,106.6041667,38.49937252,48,0,Nov-16
月坛,西城区,-12-,49,2016,106.6041667,38.49937252,48,0,Dec-16
月坛,西城区,-01-,47,2017,106.6041667,38.49937252,48,0,Jan-17
月坛,西城区,-02-,37,2017,106.6041667,38.49937252,48,0,Feb-17
月坛,西城区,-03-,68,2017,106.6041667,38.49937252,48,0,Mar-17
月坛,西城区,-04-,126,2017,106.6041667,38.49937252,48,0,Apr-17
月坛,西城区,-05-,153,2017,106.6041667,38.49937252,48,0,May-17
月坛,西城区,-06-,114,2017,106.6041667,38.49937252,48,0,Jun-17
月坛,西城区,-07-,155,2017,106.6041667,38.49937252,48,0,Jul-17
月坛,西城区,-08-,134,2017,106.6041667,38.49937252,48,0,Aug-17
月坛,西城区,-09-,144,2017,106.6041667,38.49937252,48,0,Sep-17
月坛,西城区,-10-,102,2017,106.6041667,38.49937252,48,0,Oct-17
月坛,西城区,-11-,125,2017,106.6041667,38.49937252,48,0,Nov-17
月坛,西城区,-12-,110,2017,106.6041667,38.49937252,48,0,Dec-17
月坛,西城区,-01-,123,2018,106.6041667,38.49937252,48,0,Jan-18
月坛,西城区,-02-,59,2018,106.6041667,38.49937252,48,0,Feb-18
月坛,西城区,-03-,93,2018,106.6041667,38.49937252,48,0,Mar-18
月坛,西城区,-04-,140,2018,106.6041667,38.49937252,48,0,Apr-18
月坛,西城区,-05-,199,2018,106.6041667,38.49937252,48,2,May-18
月坛,西城区,-06-,128,2018,106.6041667,38.49937252,48,0,Jun-18
月坛,西城区,-07-,132,2018,106.6041667,38.49937252,48,0,Jul-18
月坛,西城区,-08-,112,2018,106.6041667,38.49937252,48,0,Aug-18
月坛,西城区,-09-,145,2018,106.6041667,38.49937252,48,0,Sep-18
月坛,西城区,-10-,150,2018,106.6041667,38.49937252,48,0,Oct-18
月坛,西城区,-11-,109,2018,106.6041667,38.49937252,48,0,Nov-18
月坛,西城区,-12-,115,2018,106.6041667,38.49937252,48,0,Dec-18
