月份/地点,站点3预测,站点3实际
36.0,137.26393,137.0
40.0,159.99944,165.0
24.0,113.62816,126.0
11.0,107.90897,117.0
45.0,84.304825,86.0
13.0,109.10929,119.0
47.0,37.34082,39.0
42.0,118.57772,107.0
25.0,76.08918,46.000004
27.0,102.855385,105.0
19.0,137.00453,149.0
34.0,128.21307,130.0
38.0,57.504112,55.999996
28.0,193.6225,188.0
12.0,141.40842,148.0
16.0,187.733,191.0
41.0,177.33136,179.99998
22.0,191.14133,193.0
39.0,116.80432,119.0
14.0,67.58662,79.0
32.0,283.6887,289.0
44.0,53.097267,52.0
20.0,132.83907,168.0
18.0,104.67544,164.0
35.0,173.46863,186.0
15.0,87.59194,144.0
33.0,225.78969,230.0
48.0,10.555555,13.999999
31.0,240.35703,232.0
30.0,348.89078,355.0
29.0,203.34915,343.0
17.0,201.46135,164.0
23.0,151.49739,153.0
21.0,143.43925,200.99998
43.0,72.337326,65.0
46.0,109.58951,48.0
26.0,55.630245,34.0
37.0,97.063965,110.0
