月份/地点,站点11预测,站点11实际
48.0,31.52684,32.0
15.0,5.2491646,5.0
34.0,22.951103,23.0
12.0,1.9434532,2.0
36.0,7.983219,8.0
19.0,7.5534487,9.0
38.0,20.399231,20.0
27.0,2.010575,2.0
18.0,7.8885174,10.0
22.0,2.1383817,2.0
24.0,8.247749,11.0
28.0,6.783637,6.0
31.0,11.73714,25.999998
35.0,14.251271,14.0
21.0,1.0349501,1.0
44.0,31.762114,32.0
45.0,45.498947,47.0
20.0,3.618719,11.0
42.0,14.458958,14.0
17.0,3.8524697,4.0
23.0,3.8008995,4.0
32.0,26.410881,25.0
40.0,45.332157,45.0
47.0,45.674313,49.0
14.0,4.914535,5.0
13.0,2.9517226,3.0
41.0,41.704857,44.0
39.0,32.176548,33.0
46.0,49.902065,50.0
29.0,3.2386045,3.0
11.0,2.0785804,3.0
30.0,6.8671794,12.0
25.0,16.079477,1.0
37.0,9.026944,29.0
33.0,34.59023,12.999999
16.0,4.0946965,2.0
43.0,17.333914,28.0
26.0,8.584692,6.0
