月份/地点,站点5预测,站点5实际
34.0,30.406927,72.0
22.0,2.7171717,4.0
19.0,34.11369,85.0
38.0,26.305622,16.000002
32.0,2.7171717,56.0
41.0,31.190475,52.0
27.0,42.633675,70.0
13.0,40.905865,35.0
33.0,16.197927,58.0
29.0,59.57542,51.0
35.0,32.46543,51.0
20.0,26.239693,108.0
24.0,32.166016,48.0
39.0,29.968935,27.0
47.0,42.698975,110.0
37.0,28.64365,50.0
36.0,26.696142,34.0
44.0,41.824017,42.0
25.0,26.979921,29.0
16.0,58.49624,57.0
45.0,40.376633,33.0
28.0,58.528065,61.0
42.0,28.509228,24.0
11.0,48.372837,51.0
46.0,38.572998,81.0
12.0,50.08609,47.0
23.0,28.767792,32.0
15.0,51.15872,65.0
21.0,10.294471,9.0
30.0,42.377777,110.0
18.0,41.696373,73.0
26.0,26.571436,87.0
31.0,3.6791534,78.0
40.0,45.59326,34.0
48.0,42.389523,63.0
17.0,66.49097,47.0
43.0,36.564873,28.0
14.0,39.38019,42.0
