月份/地点,站点12预测,站点12实际
12.0,77.650505,83.0
18.0,99.74563,100.0
46.0,121.31404,126.0
24.0,34.924984,35.0
48.0,94.784515,93.0
26.0,81.386086,82.0
30.0,208.55032,224.0
34.0,120.56325,124.0
41.0,199.41426,212.0
45.0,128.7196,135.0
19.0,84.977066,84.0
39.0,103.23657,216.0
16.0,140.38899,143.0
27.0,143.44545,150.0
25.0,56.926308,59.0
37.0,134.20969,174.0
38.0,147.26534,120.99999
32.0,214.28009,222.0
13.0,62.99873,63.0
23.0,33.581543,33.0
42.0,172.14731,170.0
31.0,230.47432,239.00002
20.0,66.53885,90.0
29.0,192.15523,180.0
40.0,200.95218,233.0
47.0,112.85052,103.0
28.0,186.9983,206.0
33.0,165.19429,161.0
14.0,66.83262,69.0
22.0,57.870026,69.0
43.0,139.72717,151.0
44.0,134.1222,142.0
36.0,119.49909,154.0
35.0,115.33939,128.0
21.0,50.195377,113.0
17.0,110.30103,120.99999
15.0,73.08471,160.0
11.0,146.06674,163.0
