月份/地点,站点13预测,站点13实际
31.0,7.7166266,8.0
13.0,3.1202557,13.0
43.0,4.028356,4.0
17.0,0.99543047,1.0
46.0,3.8701413,13.0
26.0,17.384396,18.0
16.0,1.5103272,6.9999995
37.0,4.0832744,4.0
32.0,4.956537,5.0
14.0,2.9402697,3.0
12.0,3.3969274,3.0
22.0,42.443768,44.0
21.0,39.74742,43.0
29.0,14.459486,13.999999
11.0,4.0459323,4.0
19.0,2.4618125,50.0
42.0,5.0697126,5.0
24.0,27.364996,27.999998
28.0,17.641815,32.0
27.0,12.821665,51.0
40.0,6.5502267,6.0
45.0,3.766659,4.0
39.0,5.1555543,5.0
36.0,4.3080387,4.0
35.0,8.149314,13.999999
20.0,40.31004,40.0
34.0,9.239344,9.0
41.0,6.8196135,8.0
44.0,3.6195748,4.0
38.0,4.233964,4.0
25.0,20.49689,25.0
15.0,2.1142464,6.9999995
47.0,2.1366012,6.0
23.0,36.283813,38.0
18.0,2.6287699,21.0
33.0,8.682839,17.0
48.0,1.6296778,4.0
30.0,11.452289,9.0
