月份/地点,站点15预测,站点15实际
23.0,162.18207,164.0
32.0,242.40652,292.0
28.0,143.4061,175.00002
45.0,265.68784,267.0
42.0,323.4374,312.0
12.0,107.17623,136.0
16.0,205.14865,231.0
38.0,140.99129,139.0
30.0,163.27539,153.0
11.0,86.46263,86.0
21.0,239.359,220.0
17.0,245.90245,225.0
36.0,208.25671,197.0
29.0,148.05762,148.0
22.0,195.6477,229.99998
46.0,208.08401,215.99998
34.0,306.54178,311.0
20.0,244.70259,239.0
26.0,97.87617,96.0
48.0,131.9383,130.0
18.0,253.06667,222.0
31.0,196.71701,263.0
33.0,288.65372,340.00003
41.0,225.45784,405.0
40.0,131.16655,384.0
35.0,275.15497,332.0
13.0,115.40969,133.0
43.0,346.0078,327.0
14.0,115.344444,105.0
27.0,129.5434,139.0
39.0,108.50846,301.0
44.0,327.6963,245.0
15.0,154.58696,173.0
19.0,238.4865,224.0
25.0,93.83664,95.0
24.0,124.31114,107.0
37.0,146.64622,280.0
47.0,180.01196,185.0
