月份/地点,站点8预测,站点8实际
24.0,174.48982,167.0
27.0,98.92132,291.0
46.0,106.79653,174.0
33.0,32.32324,31.0
30.0,65.63605,65.0
32.0,30.636337,100.0
22.0,61.745502,228.0
16.0,187.38988,212.00002
34.0,37.18178,38.0
11.0,39.48438,38.0
18.0,118.375725,134.0
26.0,82.430756,278.0
20.0,82.669136,88.0
17.0,149.44392,208.0
43.0,91.53836,95.0
28.0,111.94502,141.0
14.0,18.313202,164.0
44.0,92.486145,107.0
48.0,130.64174,147.0
38.0,157.95062,123.0
36.0,142.9031,144.0
29.0,90.2024,79.0
39.0,125.1724,111.0
12.0,20.571901,19.0
23.0,103.20518,384.0
25.0,113.23173,64.0
19.0,97.66855,108.0
47.0,136.15677,148.0
21.0,66.68528,126.0
41.0,96.05568,82.99999
15.0,95.169426,300.0
45.0,102.75562,94.0
42.0,87.27947,114.99999
40.0,105.03849,109.00001
35.0,49.128662,171.0
37.0,167.51447,178.0
31.0,43.59252,78.0
13.0,12.858586,158.0
