月份/地点,站点6预测,站点6实际
12.0,10.764869,22.0
18.0,15.85227,19.000002
40.0,72.74025,75.0
17.0,13.643372,13.000002
19.0,14.653071,17.0
35.0,116.07366,173.0
37.0,80.432144,80.0
31.0,114.866646,159.0
29.0,78.7594,77.0
38.0,35.78703,37.0
46.0,63.72007,68.0
47.0,66.67804,70.0
42.0,83.23051,85.0
16.0,9.711006,9.0
24.0,144.51651,143.0
22.0,34.058678,136.0
27.0,64.89418,67.0
30.0,91.15376,98.99999
25.0,108.025154,108.0
43.0,40.77385,42.0
33.0,162.34334,185.0
13.0,11.432623,20.0
15.0,9.3186,21.0
36.0,133.25183,119.0
48.0,67.32562,52.0
34.0,158.47493,153.0
28.0,65.66164,77.0
11.0,10.170577,8.0
23.0,83.11519,194.99998
45.0,56.23317,56.0
39.0,46.265713,74.0
20.0,16.013645,42.0
32.0,167.53914,172.0
44.0,44.807564,35.0
41.0,57.007282,127.0
21.0,18.022533,62.0
14.0,10.255538,19.000002
26.0,80.65493,67.0
