月份/地点,站点15预测,站点15实际
26.0,96.93507,96.0
17.0,237.16924,225.0
41.0,185.2685,405.0
16.0,218.53946,231.0
24.0,107.987206,107.0
12.0,97.655235,136.0
22.0,191.44943,229.99998
23.0,159.57182,164.0
18.0,230.70491,222.0
36.0,238.91174,197.0
42.0,246.88335,312.0
46.0,221.03384,215.99998
14.0,108.30213,105.0
27.0,106.12299,139.0
11.0,86.05937,86.0
19.0,219.74628,224.0
20.0,229.53058,239.0
48.0,129.99142,130.0
25.0,94.88839,95.0
37.0,193.28137,280.0
44.0,274.93582,245.0
29.0,146.33975,148.0
13.0,103.316605,133.0
45.0,248.35658,267.0
15.0,166.6071,173.0
31.0,210.16887,263.0
30.0,176.7319,153.0
40.0,139.63527,384.0
21.0,229.37498,220.0
35.0,270.77286,332.0
28.0,112.659836,175.00002
33.0,251.22275,340.00003
32.0,226.47675,292.0
34.0,273.09756,311.0
38.0,187.56363,139.0
39.0,140.20552,301.0
47.0,176.58382,185.0
43.0,266.8037,327.0
