月份/地点,站点4预测,站点4实际
32.0,75.33288,209.0
39.0,150.90721,155.0
21.0,176.69643,176.0
22.0,134.09546,119.0
31.0,61.117542,303.0
36.0,163.28212,252.0
13.0,108.0535,101.0
11.0,100.129654,106.0
24.0,42.442665,43.0
34.0,103.74572,246.0
42.0,150.8931,149.00002
26.0,93.530464,208.0
44.0,143.98071,174.0
38.0,155.99814,171.0
23.0,97.6896,102.0
17.0,102.32371,207.0
19.0,75.82241,249.0
35.0,151.13977,318.0
46.0,98.67962,186.0
30.0,46.44036,215.0
45.0,136.15553,120.0
18.0,95.32033,208.0
25.0,81.07956,175.0
37.0,166.78639,153.0
14.0,83.50227,76.0
47.0,59.400826,117.99999
29.0,89.301765,138.0
12.0,97.6906,117.99999
41.0,160.36401,173.0
40.0,160.46022,149.99998
28.0,100.64331,243.0
16.0,65.399666,144.0
20.0,156.32256,179.0
15.0,54.46386,141.0
48.0,61.940308,114.00001
27.0,105.640045,283.0
43.0,150.72708,186.0
33.0,56.526886,262.0
