月份/地点,站点14预测,站点14实际
28.0,8.155229,8.0
35.0,15.442087,21.0
41.0,23.048355,41.0
25.0,19.6703,16.0
31.0,22.393372,21.0
34.0,15.958343,22.0
30.0,25.492434,30.000002
20.0,35.602848,54.0
38.0,18.824297,18.0
26.0,14.88279,18.0
16.0,34.11612,54.0
13.0,30.0089,57.0
45.0,21.28119,40.0
44.0,15.754163,48.0
11.0,20.226547,57.999996
36.0,14.46328,7.0
15.0,38.769833,23.0
43.0,16.302013,27.0
48.0,22.993713,17.0
21.0,36.385582,30.000002
23.0,29.649672,27.0
29.0,19.127441,21.0
46.0,25.487457,32.0
42.0,17.275593,15.000001
22.0,32.944275,37.0
17.0,35.13812,56.0
12.0,24.370605,53.0
24.0,24.937761,27.0
39.0,23.378263,25.0
14.0,36.73923,41.0
18.0,39.28685,49.0
27.0,10.318417,19.0
33.0,18.743858,33.0
47.0,25.070866,28.999998
32.0,20.608494,17.0
40.0,23.365255,15.000001
19.0,39.255363,39.0
37.0,14.806688,15.000001
