月份/地点,站点6预测,站点6实际
25.0,104.16491,108.0
26.0,96.62838,67.0
41.0,69.46027,127.0
29.0,74.01968,77.0
36.0,121.39338,119.0
27.0,82.265015,67.0
43.0,73.67541,42.0
12.0,11.752043,22.0
31.0,76.17871,159.0
34.0,120.81592,153.0
45.0,55.20426,56.0
44.0,61.902225,35.0
15.0,13.410129,21.0
47.0,58.18873,70.0
24.0,102.83919,143.0
16.0,14.10854,9.0
18.0,13.850706,19.000002
13.0,12.651245,20.0
37.0,98.90377,80.0
23.0,58.98714,194.99998
28.0,76.08423,77.0
17.0,13.987472,13.000002
33.0,109.40358,185.0
39.0,69.2228,74.0
11.0,12.1142645,8.0
35.0,111.94235,173.0
21.0,18.15412,62.0
19.0,13.868324,17.0
30.0,71.17365,98.99999
42.0,83.27862,85.0
14.0,13.118109,19.000002
32.0,98.5347,172.0
48.0,59.997265,52.0
38.0,84.35703,37.0
46.0,55.673065,68.0
40.0,71.818825,75.0
22.0,28.879305,136.0
20.0,14.208264,42.0
