月份/地点,站点8预测,站点8实际
37.0,160.697,178.0
9.0,153.535,156.0
28.0,94.084,141.0
31.0,57.1093,78.0
33.0,32.8644,31.0
35.0,96.3587,171.0
38.0,148.047,123.0
13.0,12.8586,158.0
45.0,110.287,94.0
39.0,129.251,111.0
29.0,81.6133,79.0
30.0,68.5264,65.0
24.0,113.48,167.0
22.0,44.2592,228.0
19.0,103.993,108.0
42.0,83.1799,115.0
40.0,111.695,109.0
11.0,42.9368,38.0
36.0,152.167,144.0
43.0,83.2187,95.0
46.0,118.815,174.0
16.0,145.609,212.0
25.0,97.6206,64.0
44.0,97.4764,107.0
48.0,127.141,147.0
34.0,38.4857,38.0
12.0,12.8586,19.0
18.0,103.679,134.0
26.0,100.213,278.0
20.0,88.5613,88.0
17.0,126.283,208.0
32.0,55.159,100.0
41.0,96.9974,83.0
15.0,85.021,300.0
14.0,12.8586,164.0
27.0,98.3821,291.0
21.0,63.4172,126.0
23.0,60.2652,384.0
47.0,127.259,148.0
10.0,111.757,119.0
