事发街道,事发区县,月份,立案量,年份,均值,方差,数据量,出线,日期
南磨房,朝阳区,-02-,321,2016,323.8333333,145.4055712,48,0,Feb-16
南磨房,朝阳区,-03-,364,2016,323.8333333,145.4055712,48,0,Mar-16
南磨房,朝阳区,-04-,481,2016,323.8333333,145.4055712,48,0,Apr-16
南磨房,朝阳区,-05-,525,2016,323.8333333,145.4055712,48,0,May-16
南磨房,朝阳区,-06-,385,2016,323.8333333,145.4055712,48,0,Jun-16
南磨房,朝阳区,-07-,356,2016,323.8333333,145.4055712,48,0,Jul-16
南磨房,朝阳区,-08-,301,2016,323.8333333,145.4055712,48,0,Aug-16
南磨房,朝阳区,-09-,328,2016,323.8333333,145.4055712,48,0,Sep-16
南磨房,朝阳区,-10-,229,2016,323.8333333,145.4055712,48,0,Oct-16
南磨房,朝阳区,-11-,180,2016,323.8333333,145.4055712,48,0,Nov-16
南磨房,朝阳区,-12-,86,2016,323.8333333,145.4055712,48,0,Dec-16
南磨房,朝阳区,-01-,99,2017,323.8333333,145.4055712,48,0,Jan-17
南磨房,朝阳区,-02-,134,2017,323.8333333,145.4055712,48,0,Feb-17
南磨房,朝阳区,-03-,104,2017,323.8333333,145.4055712,48,0,Mar-17
南磨房,朝阳区,-04-,392,2017,323.8333333,145.4055712,48,0,Apr-17
南磨房,朝阳区,-05-,534,2017,323.8333333,145.4055712,48,0,May-17
南磨房,朝阳区,-06-,478,2017,323.8333333,145.4055712,48,0,Jun-17
南磨房,朝阳区,-07-,363,2017,323.8333333,145.4055712,48,0,Jul-17
南磨房,朝阳区,-08-,320,2017,323.8333333,145.4055712,48,0,Aug-17
南磨房,朝阳区,-09-,390,2017,323.8333333,145.4055712,48,0,Sep-17
南磨房,朝阳区,-10-,206,2017,323.8333333,145.4055712,48,0,Oct-17
南磨房,朝阳区,-11-,409,2017,323.8333333,145.4055712,48,0,Nov-17
南磨房,朝阳区,-12-,423,2017,323.8333333,145.4055712,48,0,Dec-17
南磨房,朝阳区,-01-,574,2018,323.8333333,145.4055712,48,0,Jan-18
南磨房,朝阳区,-02-,245,2018,323.8333333,145.4055712,48,0,Feb-18
南磨房,朝阳区,-03-,408,2018,323.8333333,145.4055712,48,0,Mar-18
南磨房,朝阳区,-04-,356,2018,323.8333333,145.4055712,48,0,Apr-18
南磨房,朝阳区,-05-,340,2018,323.8333333,145.4055712,48,0,May-18
南磨房,朝阳区,-06-,209,2018,323.8333333,145.4055712,48,0,Jun-18
南磨房,朝阳区,-07-,179,2018,323.8333333,145.4055712,48,0,Jul-18
南磨房,朝阳区,-08-,293,2018,323.8333333,145.4055712,48,0,Aug-18
南磨房,朝阳区,-09-,228,2018,323.8333333,145.4055712,48,0,Sep-18
南磨房,朝阳区,-10-,270,2018,323.8333333,145.4055712,48,0,Oct-18
南磨房,朝阳区,-11-,359,2018,323.8333333,145.4055712,48,0,Nov-18
南磨房,朝阳区,-12-,211,2018,323.8333333,145.4055712,48,0,Dec-18
曙光,海淀区,-01-,33,2015,30.29166667,29.89980313,48,0,Jan-15
曙光,海淀区,-02-,14,2015,30.29166667,29.89980313,48,0,Feb-15
曙光,海淀区,-03-,24,2015,30.29166667,29.89980313,48,0,Mar-15
曙光,海淀区,-04-,26,2015,30.29166667,29.89980313,48,0,Apr-15
曙光,海淀区,-05-,59,2015,30.29166667,29.89980313,48,0,May-15
曙光,海淀区,-06-,63,2015,30.29166667,29.89980313,48,0,Jun-15
曙光,海淀区,-07-,29,2015,30.29166667,29.89980313,48,0,Jul-15
曙光,海淀区,-08-,24,2015,30.29166667,29.89980313,48,0,Aug-15
曙光,海淀区,-09-,31,2015,30.29166667,29.89980313,48,0,Sep-15
曙光,海淀区,-10-,2,2015,30.29166667,29.89980313,48,0,Oct-15
曙光,海淀区,-11-,7,2015,30.29166667,29.89980313,48,0,Nov-15
曙光,海淀区,-12-,14,2015,30.29166667,29.89980313,48,0,Dec-15
曙光,海淀区,-01-,12,2016,30.29166667,29.89980313,48,0,Jan-16
曙光,海淀区,-02-,1,2016,30.29166667,29.89980313,48,0,Feb-16
曙光,海淀区,-03-,1,2016,30.29166667,29.89980313,48,0,Mar-16
曙光,海淀区,-04-,1,2016,30.29166667,29.89980313,48,0,Apr-16
曙光,海淀区,-05-,5,2016,30.29166667,29.89980313,48,0,May-16
曙光,海淀区,-06-,2,2016,30.29166667,29.89980313,48,0,Jun-16
曙光,海淀区,-07-,32,2016,30.29166667,29.89980313,48,0,Jul-16
曙光,海淀区,-08-,29,2016,30.29166667,29.89980313,48,0,Aug-16
曙光,海淀区,-09-,43,2016,30.29166667,29.89980313,48,0,Sep-16
曙光,海淀区,-10-,18,2016,30.29166667,29.89980313,48,0,Oct-16
曙光,海淀区,-11-,30,2016,30.29166667,29.89980313,48,0,Nov-16
曙光,海淀区,-12-,27,2016,30.29166667,29.89980313,48,0,Dec-16
曙光,海淀区,-01-,18,2017,30.29166667,29.89980313,48,0,Jan-17
曙光,海淀区,-02-,16,2017,30.29166667,29.89980313,48,0,Feb-17
曙光,海淀区,-03-,8,2017,30.29166667,29.89980313,48,0,Mar-17
曙光,海淀区,-04-,14,2017,30.29166667,29.89980313,48,0,Apr-17
曙光,海淀区,-05-,11,2017,30.29166667,29.89980313,48,0,May-17
曙光,海淀区,-06-,16,2017,30.29166667,29.89980313,48,0,Jun-17
曙光,海淀区,-07-,11,2017,30.29166667,29.89980313,48,0,Jul-17
曙光,海淀区,-08-,24,2017,30.29166667,29.89980313,48,0,Aug-17
曙光,海淀区,-09-,42,2017,30.29166667,29.89980313,48,0,Sep-17
曙光,海淀区,-10-,19,2017,30.29166667,29.89980313,48,0,Oct-17
曙光,海淀区,-11-,43,2017,30.29166667,29.89980313,48,0,Nov-17
曙光,海淀区,-12-,26,2017,30.29166667,29.89980313,48,0,Dec-17
曙光,海淀区,-01-,29,2018,30.29166667,29.89980313,48,0,Jan-18
曙光,海淀区,-02-,22,2018,30.29166667,29.89980313,48,0,Feb-18
曙光,海淀区,-03-,40,2018,30.29166667,29.89980313,48,0,Mar-18
曙光,海淀区,-04-,44,2018,30.29166667,29.89980313,48,0,Apr-18
曙光,海淀区,-05-,28,2018,30.29166667,29.89980313,48,0,May-18
曙光,海淀区,-06-,31,2018,30.29166667,29.89980313,48,0,Jun-18
曙光,海淀区,-07-,48,2018,30.29166667,29.89980313,48,0,Jul-18
曙光,海淀区,-08-,35,2018,30.29166667,29.89980313,48,0,Aug-18
曙光,海淀区,-09-,31,2018,30.29166667,29.89980313,48,0,Sep-18
曙光,海淀区,-10-,75,2018,30.29166667,29.89980313,48,0,Oct-18
曙光,海淀区,-11-,132,2018,30.29166667,29.89980313,48,3,Nov-18
曙光,海淀区,-12-,164,2018,30.29166667,29.89980313,48,3,Dec-18
王佐镇,丰台区,-01-,5,2015,68,71.8281045,48,0,Jan-15
王佐镇,丰台区,-02-,22,2015,68,71.8281045,48,0,Feb-15
王佐镇,丰台区,-03-,138,2015,68,71.8281045,48,0,Mar-15
王佐镇,丰台区,-04-,44,2015,68,71.8281045,48,0,Apr-15
王佐镇,丰台区,-05-,1,2015,68,71.8281045,48,0,May-15
王佐镇,丰台区,-06-,48,2015,68,71.8281045,48,0,Jun-15
王佐镇,丰台区,-07-,44,2015,68,71.8281045,48,0,Jul-15
王佐镇,丰台区,-08-,190,2015,68,71.8281045,48,0,Aug-15
王佐镇,丰台区,-09-,192,2015,68,71.8281045,48,0,Sep-15
王佐镇,丰台区,-10-,153,2015,68,71.8281045,48,0,Oct-15
王佐镇,丰台区,-11-,54,2015,68,71.8281045,48,0,Nov-15
王佐镇,丰台区,-12-,47,2015,68,71.8281045,48,0,Dec-15
王佐镇,丰台区,-01-,31,2016,68,71.8281045,48,0,Jan-16
王佐镇,丰台区,-02-,14,2016,68,71.8281045,48,0,Feb-16
王佐镇,丰台区,-03-,39,2016,68,71.8281045,48,0,Mar-16
王佐镇,丰台区,-04-,68,2016,68,71.8281045,48,0,Apr-16
王佐镇,丰台区,-05-,282,2016,68,71.8281045,48,2,May-16
王佐镇,丰台区,-06-,345,2016,68,71.8281045,48,3,Jun-16
王佐镇,丰台区,-07-,187,2016,68,71.8281045,48,0,Jul-16
王佐镇,丰台区,-08-,73,2016,68,71.8281045,48,0,Aug-16
王佐镇,丰台区,-09-,67,2016,68,71.8281045,48,0,Sep-16
王佐镇,丰台区,-10-,63,2016,68,71.8281045,48,0,Oct-16
王佐镇,丰台区,-11-,90,2016,68,71.8281045,48,0,Nov-16
王佐镇,丰台区,-12-,106,2016,68,71.8281045,48,0,Dec-16
王佐镇,丰台区,-01-,60,2017,68,71.8281045,48,0,Jan-17
王佐镇,丰台区,-02-,66,2017,68,71.8281045,48,0,Feb-17
王佐镇,丰台区,-03-,172,2017,68,71.8281045,48,0,Mar-17
王佐镇,丰台区,-04-,43,2017,68,71.8281045,48,0,Apr-17
王佐镇,丰台区,-05-,22,2017,68,71.8281045,48,0,May-17
王佐镇,丰台区,-06-,50,2017,68,71.8281045,48,0,Jun-17
王佐镇,丰台区,-07-,23,2017,68,71.8281045,48,0,Jul-17
王佐镇,丰台区,-08-,44,2017,68,71.8281045,48,0,Aug-17
王佐镇,丰台区,-09-,52,2017,68,71.8281045,48,0,Sep-17
王佐镇,丰台区,-10-,25,2017,68,71.8281045,48,0,Oct-17
王佐镇,丰台区,-11-,19,2017,68,71.8281045,48,0,Nov-17
王佐镇,丰台区,-12-,16,2017,68,71.8281045,48,0,Dec-17
王佐镇,丰台区,-01-,36,2018,68,71.8281045,48,0,Jan-18
王佐镇,丰台区,-02-,3,2018,68,71.8281045,48,0,Feb-18
王佐镇,丰台区,-03-,16,2018,68,71.8281045,48,0,Mar-18
王佐镇,丰台区,-04-,45,2018,68,71.8281045,48,0,Apr-18
王佐镇,丰台区,-05-,49,2018,68,71.8281045,48,0,May-18
王佐镇,丰台区,-06-,64,2018,68,71.8281045,48,0,Jun-18
王佐镇,丰台区,-07-,17,2018,68,71.8281045,48,0,Jul-18
王佐镇,丰台区,-08-,20,2018,68,71.8281045,48,0,Aug-18
王佐镇,丰台区,-09-,37,2018,68,71.8281045,48,0,Sep-18
王佐镇,丰台区,-10-,35,2018,68,71.8281045,48,0,Oct-18
王佐镇,丰台区,-11-,21,2018,68,71.8281045,48,0,Nov-18
王佐镇,丰台区,-12-,26,2018,68,71.8281045,48,0,Dec-18
香河园,朝阳区,-01-,81,2015,117.3958333,181.2281669,48,0,Jan-15
香河园,朝阳区,-02-,70,2015,117.3958333,181.2281669,48,0,Feb-15
香河园,朝阳区,-03-,46,2015,117.3958333,181.2281669,48,0,Mar-15
香河园,朝阳区,-04-,38,2015,117.3958333,181.2281669,48,0,Apr-15
香河园,朝阳区,-05-,60,2015,117.3958333,181.2281669,48,0,May-15
香河园,朝阳区,-06-,5,2015,117.3958333,181.2281669,48,0,Jun-15
香河园,朝阳区,-07-,18,2015,117.3958333,181.2281669,48,0,Jul-15
香河园,朝阳区,-08-,38,2015,117.3958333,181.2281669,48,0,Aug-15
香河园,朝阳区,-09-,19,2015,117.3958333,181.2281669,48,0,Sep-15
香河园,朝阳区,-10-,4,2015,117.3958333,181.2281669,48,0,Oct-15
香河园,朝阳区,-11-,16,2015,117.3958333,181.2281669,48,0,Nov-15
香河园,朝阳区,-12-,17,2015,117.3958333,181.2281669,48,0,Dec-15
香河园,朝阳区,-01-,161,2016,117.3958333,181.2281669,48,0,Jan-16
香河园,朝阳区,-02-,275,2016,117.3958333,181.2281669,48,0,Feb-16
香河园,朝阳区,-03-,737,2016,117.3958333,181.2281669,48,3,Mar-16
香河园,朝阳区,-04-,722,2016,117.3958333,181.2281669,48,3,Apr-16
香河园,朝阳区,-05-,585,2016,117.3958333,181.2281669,48,2,May-16
香河园,朝阳区,-06-,622,2016,117.3958333,181.2281669,48,2,Jun-16
香河园,朝阳区,-07-,278,2016,117.3958333,181.2281669,48,0,Jul-16
香河园,朝阳区,-08-,126,2016,117.3958333,181.2281669,48,0,Aug-16
香河园,朝阳区,-09-,61,2016,117.3958333,181.2281669,48,0,Sep-16
香河园,朝阳区,-10-,59,2016,117.3958333,181.2281669,48,0,Oct-16
香河园,朝阳区,-11-,254,2016,117.3958333,181.2281669,48,0,Nov-16
香河园,朝阳区,-12-,55,2016,117.3958333,181.2281669,48,0,Dec-16
香河园,朝阳区,-01-,20,2017,117.3958333,181.2281669,48,0,Jan-17
香河园,朝阳区,-02-,26,2017,117.3958333,181.2281669,48,0,Feb-17
香河园,朝阳区,-03-,4,2017,117.3958333,181.2281669,48,0,Mar-17
香河园,朝阳区,-04-,7,2017,117.3958333,181.2281669,48,0,Apr-17
香河园,朝阳区,-05-,3,2017,117.3958333,181.2281669,48,0,May-17
香河园,朝阳区,-06-,30,2017,117.3958333,181.2281669,48,0,Jun-17
香河园,朝阳区,-07-,51,2017,117.3958333,181.2281669,48,0,Jul-17
香河园,朝阳区,-08-,120,2017,117.3958333,181.2281669,48,0,Aug-17
香河园,朝阳区,-09-,103,2017,117.3958333,181.2281669,48,0,Sep-17
香河园,朝阳区,-10-,44,2017,117.3958333,181.2281669,48,0,Oct-17
香河园,朝阳区,-11-,60,2017,117.3958333,181.2281669,48,0,Nov-17
香河园,朝阳区,-12-,26,2017,117.3958333,181.2281669,48,0,Dec-17
香河园,朝阳区,-01-,31,2018,117.3958333,181.2281669,48,0,Jan-18
香河园,朝阳区,-02-,24,2018,117.3958333,181.2281669,48,0,Feb-18
香河园,朝阳区,-03-,24,2018,117.3958333,181.2281669,48,0,Mar-18
香河园,朝阳区,-04-,25,2018,117.3958333,181.2281669,48,0,Apr-18
香河园,朝阳区,-05-,53,2018,117.3958333,181.2281669,48,0,May-18
香河园,朝阳区,-06-,103,2018,117.3958333,181.2281669,48,0,Jun-18
香河园,朝阳区,-07-,23,2018,117.3958333,181.2281669,48,0,Jul-18
香河园,朝阳区,-08-,42,2018,117.3958333,181.2281669,48,0,Aug-18
香河园,朝阳区,-09-,47,2018,117.3958333,181.2281669,48,0,Sep-18
香河园,朝阳区,-10-,110,2018,117.3958333,181.2281669,48,0,Oct-18
香河园,朝阳区,-11-,198,2018,117.3958333,181.2281669,48,0,Nov-18
香河园,朝阳区,-12-,114,2018,117.3958333,181.2281669,48,0,Dec-18
亚运村,朝阳区,-01-,168,2015,105.8125,78.11057526,48,0,Jan-15
亚运村,朝阳区,-02-,135,2015,105.8125,78.11057526,48,0,Feb-15
亚运村,朝阳区,-03-,226,2015,105.8125,78.11057526,48,0,Mar-15
亚运村,朝阳区,-04-,148,2015,105.8125,78.11057526,48,0,Apr-15
亚运村,朝阳区,-05-,70,2015,105.8125,78.11057526,48,0,May-15
亚运村,朝阳区,-06-,75,2015,105.8125,78.11057526,48,0,Jun-15
亚运村,朝阳区,-07-,80,2015,105.8125,78.11057526,48,0,Jul-15
亚运村,朝阳区,-08-,66,2015,105.8125,78.11057526,48,0,Aug-15
亚运村,朝阳区,-09-,103,2015,105.8125,78.11057526,48,0,Sep-15
亚运村,朝阳区,-10-,117,2015,105.8125,78.11057526,48,0,Oct-15
亚运村,朝阳区,-11-,124,2015,105.8125,78.11057526,48,0,Nov-15
亚运村,朝阳区,-12-,124,2015,105.8125,78.11057526,48,0,Dec-15
亚运村,朝阳区,-01-,122,2016,105.8125,78.11057526,48,0,Jan-16
亚运村,朝阳区,-02-,247,2016,105.8125,78.11057526,48,0,Feb-16
亚运村,朝阳区,-03-,21,2016,105.8125,78.11057526,48,0,Mar-16
亚运村,朝阳区,-04-,9,2016,105.8125,78.11057526,48,0,Apr-16
亚运村,朝阳区,-05-,6,2016,105.8125,78.11057526,48,0,May-16
亚运村,朝阳区,-06-,4,2016,105.8125,78.11057526,48,0,Jun-16
亚运村,朝阳区,-07-,21,2016,105.8125,78.11057526,48,0,Jul-16
亚运村,朝阳区,-08-,77,2016,105.8125,78.11057526,48,0,Aug-16
亚运村,朝阳区,-09-,42,2016,105.8125,78.11057526,48,0,Sep-16
亚运村,朝阳区,-10-,4,2016,105.8125,78.11057526,48,0,Oct-16
亚运村,朝阳区,-11-,171,2016,105.8125,78.11057526,48,0,Nov-16
亚运村,朝阳区,-12-,207,2016,105.8125,78.11057526,48,0,Dec-16
亚运村,朝阳区,-01-,159,2017,105.8125,78.11057526,48,0,Jan-17
亚运村,朝阳区,-02-,170,2017,105.8125,78.11057526,48,0,Feb-17
亚运村,朝阳区,-03-,95,2017,105.8125,78.11057526,48,0,Mar-17
亚运村,朝阳区,-04-,75,2017,105.8125,78.11057526,48,0,Apr-17
亚运村,朝阳区,-05-,139,2017,105.8125,78.11057526,48,0,May-17
亚运村,朝阳区,-06-,352,2017,105.8125,78.11057526,48,3,Jun-17
亚运村,朝阳区,-07-,285,2017,105.8125,78.11057526,48,2,Jul-17
亚运村,朝阳区,-08-,132,2017,105.8125,78.11057526,48,0,Aug-17
亚运村,朝阳区,-09-,229,2017,105.8125,78.11057526,48,0,Sep-17
亚运村,朝阳区,-10-,171,2017,105.8125,78.11057526,48,0,Oct-17
亚运村,朝阳区,-11-,59,2017,105.8125,78.11057526,48,0,Nov-17
亚运村,朝阳区,-12-,85,2017,105.8125,78.11057526,48,0,Dec-17
亚运村,朝阳区,-01-,149,2018,105.8125,78.11057526,48,0,Jan-18
亚运村,朝阳区,-02-,132,2018,105.8125,78.11057526,48,0,Feb-18
亚运村,朝阳区,-03-,98,2018,105.8125,78.11057526,48,0,Mar-18
亚运村,朝阳区,-04-,41,2018,105.8125,78.11057526,48,0,Apr-18
亚运村,朝阳区,-05-,74,2018,105.8125,78.11057526,48,0,May-18
亚运村,朝阳区,-06-,75,2018,105.8125,78.11057526,48,0,Jun-18
亚运村,朝阳区,-07-,20,2018,105.8125,78.11057526,48,0,Jul-18
亚运村,朝阳区,-08-,26,2018,105.8125,78.11057526,48,0,Aug-18
亚运村,朝阳区,-09-,31,2018,105.8125,78.11057526,48,0,Sep-18
亚运村,朝阳区,-10-,28,2018,105.8125,78.11057526,48,0,Oct-18
亚运村,朝阳区,-11-,45,2018,105.8125,78.11057526,48,0,Nov-18
亚运村,朝阳区,-12-,42,2018,105.8125,78.11057526,48,0,Dec-18
右安门,丰台区,-01-,8,2015,277.3125,211.7937733,48,0,Jan-15
右安门,丰台区,-02-,41,2015,277.3125,211.7937733,48,0,Feb-15
右安门,丰台区,-03-,189,2015,277.3125,211.7937733,48,0,Mar-15
右安门,丰台区,-04-,210,2015,277.3125,211.7937733,48,0,Apr-15
右安门,丰台区,-05-,267,2015,277.3125,211.7937733,48,0,May-15
右安门,丰台区,-06-,283,2015,277.3125,211.7937733,48,0,Jun-15
右安门,丰台区,-07-,267,2015,277.3125,211.7937733,48,0,Jul-15
右安门,丰台区,-08-,272,2015,277.3125,211.7937733,48,0,Aug-15
右安门,丰台区,-09-,394,2015,277.3125,211.7937733,48,0,Sep-15
右安门,丰台区,-10-,498,2015,277.3125,211.7937733,48,0,Oct-15
右安门,丰台区,-11-,515,2015,277.3125,211.7937733,48,0,Nov-15
右安门,丰台区,-12-,458,2015,277.3125,211.7937733,48,0,Dec-15
右安门,丰台区,-01-,271,2016,277.3125,211.7937733,48,0,Jan-16
右安门,丰台区,-02-,258,2016,277.3125,211.7937733,48,0,Feb-16
右安门,丰台区,-03-,263,2016,277.3125,211.7937733,48,0,Mar-16
右安门,丰台区,-04-,342,2016,277.3125,211.7937733,48,0,Apr-16
右安门,丰台区,-05-,758,2016,277.3125,211.7937733,48,2,May-16
右安门,丰台区,-06-,588,2016,277.3125,211.7937733,48,0,Jun-16
右安门,丰台区,-07-,518,2016,277.3125,211.7937733,48,0,Jul-16
右安门,丰台区,-08-,471,2016,277.3125,211.7937733,48,0,Aug-16
右安门,丰台区,-09-,511,2016,277.3125,211.7937733,48,0,Sep-16
右安门,丰台区,-10-,409,2016,277.3125,211.7937733,48,0,Oct-16
右安门,丰台区,-11-,687,2016,277.3125,211.7937733,48,0,Nov-16
右安门,丰台区,-12-,728,2016,277.3125,211.7937733,48,2,Dec-16
右安门,丰台区,-01-,579,2017,277.3125,211.7937733,48,0,Jan-17
右安门,丰台区,-02-,616,2017,277.3125,211.7937733,48,0,Feb-17
右安门,丰台区,-03-,557,2017,277.3125,211.7937733,48,0,Mar-17
右安门,丰台区,-04-,53,2017,277.3125,211.7937733,48,0,Apr-17
右安门,丰台区,-05-,15,2017,277.3125,211.7937733,48,0,May-17
右安门,丰台区,-06-,50,2017,277.3125,211.7937733,48,0,Jun-17
右安门,丰台区,-07-,66,2017,277.3125,211.7937733,48,0,Jul-17
右安门,丰台区,-08-,136,2017,277.3125,211.7937733,48,0,Aug-17
右安门,丰台区,-09-,114,2017,277.3125,211.7937733,48,0,Sep-17
右安门,丰台区,-10-,84,2017,277.3125,211.7937733,48,0,Oct-17
右安门,丰台区,-11-,171,2017,277.3125,211.7937733,48,0,Nov-17
右安门,丰台区,-12-,77,2017,277.3125,211.7937733,48,0,Dec-17
右安门,丰台区,-01-,65,2018,277.3125,211.7937733,48,0,Jan-18
右安门,丰台区,-02-,28,2018,277.3125,211.7937733,48,0,Feb-18
右安门,丰台区,-03-,24,2018,277.3125,211.7937733,48,0,Mar-18
右安门,丰台区,-04-,90,2018,277.3125,211.7937733,48,0,Apr-18
右安门,丰台区,-05-,209,2018,277.3125,211.7937733,48,0,May-18
右安门,丰台区,-06-,184,2018,277.3125,211.7937733,48,0,Jun-18
右安门,丰台区,-07-,101,2018,277.3125,211.7937733,48,0,Jul-18
右安门,丰台区,-08-,182,2018,277.3125,211.7937733,48,0,Aug-18
右安门,丰台区,-09-,225,2018,277.3125,211.7937733,48,0,Sep-18
右安门,丰台区,-10-,162,2018,277.3125,211.7937733,48,0,Oct-18
右安门,丰台区,-11-,213,2018,277.3125,211.7937733,48,0,Nov-18
右安门,丰台区,-12-,104,2018,277.3125,211.7937733,48,0,Dec-18
