事发街道,事发区县,月份,立案量,年份,均值,方差,数据量,出线,日期
卢沟桥乡,丰台区,-03-,38,2015,68.77083333,31.96756307,48,0,Mar-15
卢沟桥乡,丰台区,-04-,35,2015,68.77083333,31.96756307,48,0,Apr-15
卢沟桥乡,丰台区,-05-,54,2015,68.77083333,31.96756307,48,0,May-15
卢沟桥乡,丰台区,-06-,54,2015,68.77083333,31.96756307,48,0,Jun-15
卢沟桥乡,丰台区,-07-,89,2015,68.77083333,31.96756307,48,0,Jul-15
卢沟桥乡,丰台区,-08-,93,2015,68.77083333,31.96756307,48,0,Aug-15
卢沟桥乡,丰台区,-09-,73,2015,68.77083333,31.96756307,48,0,Sep-15
卢沟桥乡,丰台区,-10-,52,2015,68.77083333,31.96756307,48,0,Oct-15
卢沟桥乡,丰台区,-11-,37,2015,68.77083333,31.96756307,48,0,Nov-15
卢沟桥乡,丰台区,-12-,30,2015,68.77083333,31.96756307,48,0,Dec-15
卢沟桥乡,丰台区,-01-,30,2016,68.77083333,31.96756307,48,0,Jan-16
卢沟桥乡,丰台区,-02-,17,2016,68.77083333,31.96756307,48,0,Feb-16
卢沟桥乡,丰台区,-03-,33,2016,68.77083333,31.96756307,48,0,Mar-16
卢沟桥乡,丰台区,-04-,57,2016,68.77083333,31.96756307,48,0,Apr-16
卢沟桥乡,丰台区,-05-,73,2016,68.77083333,31.96756307,48,0,May-16
卢沟桥乡,丰台区,-06-,57,2016,68.77083333,31.96756307,48,0,Jun-16
卢沟桥乡,丰台区,-07-,61,2016,68.77083333,31.96756307,48,0,Jul-16
卢沟桥乡,丰台区,-08-,90,2016,68.77083333,31.96756307,48,0,Aug-16
卢沟桥乡,丰台区,-09-,59,2016,68.77083333,31.96756307,48,0,Sep-16
卢沟桥乡,丰台区,-10-,82,2016,68.77083333,31.96756307,48,0,Oct-16
卢沟桥乡,丰台区,-11-,56,2016,68.77083333,31.96756307,48,0,Nov-16
卢沟桥乡,丰台区,-12-,62,2016,68.77083333,31.96756307,48,0,Dec-16
卢沟桥乡,丰台区,-01-,25,2017,68.77083333,31.96756307,48,0,Jan-17
卢沟桥乡,丰台区,-02-,68,2017,68.77083333,31.96756307,48,0,Feb-17
卢沟桥乡,丰台区,-03-,58,2017,68.77083333,31.96756307,48,0,Mar-17
卢沟桥乡,丰台区,-04-,34,2017,68.77083333,31.96756307,48,0,Apr-17
卢沟桥乡,丰台区,-05-,72,2017,68.77083333,31.96756307,48,0,May-17
卢沟桥乡,丰台区,-06-,158,2017,68.77083333,31.96756307,48,2,Jun-17
卢沟桥乡,丰台区,-07-,116,2017,68.77083333,31.96756307,48,0,Jul-17
卢沟桥乡,丰台区,-08-,125,2017,68.77083333,31.96756307,48,0,Aug-17
卢沟桥乡,丰台区,-09-,134,2017,68.77083333,31.96756307,48,2,Sep-17
卢沟桥乡,丰台区,-10-,85,2017,68.77083333,31.96756307,48,0,Oct-17
卢沟桥乡,丰台区,-11-,110,2017,68.77083333,31.96756307,48,0,Nov-17
卢沟桥乡,丰台区,-12-,79,2017,68.77083333,31.96756307,48,0,Dec-17
卢沟桥乡,丰台区,-01-,134,2018,68.77083333,31.96756307,48,2,Jan-18
卢沟桥乡,丰台区,-02-,52,2018,68.77083333,31.96756307,48,0,Feb-18
卢沟桥乡,丰台区,-03-,98,2018,68.77083333,31.96756307,48,0,Mar-18
卢沟桥乡,丰台区,-04-,76,2018,68.77083333,31.96756307,48,0,Apr-18
卢沟桥乡,丰台区,-05-,97,2018,68.77083333,31.96756307,48,0,May-18
卢沟桥乡,丰台区,-06-,76,2018,68.77083333,31.96756307,48,0,Jun-18
卢沟桥乡,丰台区,-07-,63,2018,68.77083333,31.96756307,48,0,Jul-18
卢沟桥乡,丰台区,-08-,73,2018,68.77083333,31.96756307,48,0,Aug-18
卢沟桥乡,丰台区,-09-,67,2018,68.77083333,31.96756307,48,0,Sep-18
卢沟桥乡,丰台区,-10-,99,2018,68.77083333,31.96756307,48,0,Oct-18
卢沟桥乡,丰台区,-11-,73,2018,68.77083333,31.96756307,48,0,Nov-18
卢沟桥乡,丰台区,-12-,52,2018,68.77083333,31.96756307,48,0,Dec-18
马家堡,丰台区,-01-,2,2015,14.89583333,14.4917285,48,0,Jan-15
马家堡,丰台区,-02-,1,2015,14.89583333,14.4917285,48,0,Feb-15
马家堡,丰台区,-03-,2,2015,14.89583333,14.4917285,48,0,Mar-15
马家堡,丰台区,-04-,2,2015,14.89583333,14.4917285,48,0,Apr-15
马家堡,丰台区,-05-,9,2015,14.89583333,14.4917285,48,0,May-15
马家堡,丰台区,-06-,16,2015,14.89583333,14.4917285,48,0,Jun-15
马家堡,丰台区,-07-,16,2015,14.89583333,14.4917285,48,0,Jul-15
马家堡,丰台区,-08-,8,2015,14.89583333,14.4917285,48,0,Aug-15
马家堡,丰台区,-09-,19,2015,14.89583333,14.4917285,48,0,Sep-15
马家堡,丰台区,-10-,6,2015,14.89583333,14.4917285,48,0,Oct-15
马家堡,丰台区,-11-,3,2015,14.89583333,14.4917285,48,0,Nov-15
马家堡,丰台区,-12-,2,2015,14.89583333,14.4917285,48,0,Dec-15
马家堡,丰台区,-01-,3,2016,14.89583333,14.4917285,48,0,Jan-16
马家堡,丰台区,-02-,5,2016,14.89583333,14.4917285,48,0,Feb-16
马家堡,丰台区,-03-,5,2016,14.89583333,14.4917285,48,0,Mar-16
马家堡,丰台区,-04-,2,2016,14.89583333,14.4917285,48,0,Apr-16
马家堡,丰台区,-05-,4,2016,14.89583333,14.4917285,48,0,May-16
马家堡,丰台区,-06-,10,2016,14.89583333,14.4917285,48,0,Jun-16
马家堡,丰台区,-07-,9,2016,14.89583333,14.4917285,48,0,Jul-16
马家堡,丰台区,-08-,11,2016,14.89583333,14.4917285,48,0,Aug-16
马家堡,丰台区,-09-,1,2016,14.89583333,14.4917285,48,0,Sep-16
马家堡,丰台区,-10-,2,2016,14.89583333,14.4917285,48,0,Oct-16
马家堡,丰台区,-11-,4,2016,14.89583333,14.4917285,48,0,Nov-16
马家堡,丰台区,-12-,11,2016,14.89583333,14.4917285,48,0,Dec-16
马家堡,丰台区,-01-,1,2017,14.89583333,14.4917285,48,0,Jan-17
马家堡,丰台区,-02-,6,2017,14.89583333,14.4917285,48,0,Feb-17
马家堡,丰台区,-03-,2,2017,14.89583333,14.4917285,48,0,Mar-17
马家堡,丰台区,-04-,6,2017,14.89583333,14.4917285,48,0,Apr-17
马家堡,丰台区,-05-,3,2017,14.89583333,14.4917285,48,0,May-17
马家堡,丰台区,-06-,12,2017,14.89583333,14.4917285,48,0,Jun-17
马家堡,丰台区,-07-,26,2017,14.89583333,14.4917285,48,0,Jul-17
马家堡,丰台区,-08-,25,2017,14.89583333,14.4917285,48,0,Aug-17
马家堡,丰台区,-09-,13,2017,14.89583333,14.4917285,48,0,Sep-17
马家堡,丰台区,-10-,23,2017,14.89583333,14.4917285,48,0,Oct-17
马家堡,丰台区,-11-,14,2017,14.89583333,14.4917285,48,0,Nov-17
马家堡,丰台区,-12-,8,2017,14.89583333,14.4917285,48,0,Dec-17
马家堡,丰台区,-01-,29,2018,14.89583333,14.4917285,48,0,Jan-18
马家堡,丰台区,-02-,20,2018,14.89583333,14.4917285,48,0,Feb-18
马家堡,丰台区,-03-,33,2018,14.89583333,14.4917285,48,0,Mar-18
马家堡,丰台区,-04-,45,2018,14.89583333,14.4917285,48,2,Apr-18
马家堡,丰台区,-05-,44,2018,14.89583333,14.4917285,48,2,May-18
马家堡,丰台区,-06-,14,2018,14.89583333,14.4917285,48,0,Jun-18
马家堡,丰台区,-07-,28,2018,14.89583333,14.4917285,48,0,Jul-18
马家堡,丰台区,-08-,32,2018,14.89583333,14.4917285,48,0,Aug-18
马家堡,丰台区,-09-,47,2018,14.89583333,14.4917285,48,2,Sep-18
马家堡,丰台区,-10-,50,2018,14.89583333,14.4917285,48,2,Oct-18
马家堡,丰台区,-11-,49,2018,14.89583333,14.4917285,48,2,Nov-18
马家堡,丰台区,-12-,32,2018,14.89583333,14.4917285,48,0,Dec-18
南磨房,朝阳区,-01-,111,2015,164.8333333,88.89566759,48,0,Jan-15
南磨房,朝阳区,-02-,176,2015,164.8333333,88.89566759,48,0,Feb-15
南磨房,朝阳区,-03-,331,2015,164.8333333,88.89566759,48,0,Mar-15
南磨房,朝阳区,-04-,500,2015,164.8333333,88.89566759,48,3,Apr-15
南磨房,朝阳区,-05-,298,2015,164.8333333,88.89566759,48,0,May-15
南磨房,朝阳区,-06-,238,2015,164.8333333,88.89566759,48,0,Jun-15
南磨房,朝阳区,-07-,288,2015,164.8333333,88.89566759,48,0,Jul-15
南磨房,朝阳区,-08-,283,2015,164.8333333,88.89566759,48,0,Aug-15
南磨房,朝阳区,-09-,289,2015,164.8333333,88.89566759,48,0,Sep-15
南磨房,朝阳区,-10-,267,2015,164.8333333,88.89566759,48,0,Oct-15
南磨房,朝阳区,-11-,163,2015,164.8333333,88.89566759,48,0,Nov-15
南磨房,朝阳区,-12-,83,2015,164.8333333,88.89566759,48,0,Dec-15
南磨房,朝阳区,-01-,63,2016,164.8333333,88.89566759,48,0,Jan-16
南磨房,朝阳区,-02-,69,2016,164.8333333,88.89566759,48,0,Feb-16
南磨房,朝阳区,-03-,160,2016,164.8333333,88.89566759,48,0,Mar-16
南磨房,朝阳区,-04-,143,2016,164.8333333,88.89566759,48,0,Apr-16
南磨房,朝阳区,-05-,121,2016,164.8333333,88.89566759,48,0,May-16
南磨房,朝阳区,-06-,100,2016,164.8333333,88.89566759,48,0,Jun-16
南磨房,朝阳区,-07-,84,2016,164.8333333,88.89566759,48,0,Jul-16
南磨房,朝阳区,-08-,90,2016,164.8333333,88.89566759,48,0,Aug-16
南磨房,朝阳区,-09-,113,2016,164.8333333,88.89566759,48,0,Sep-16
南磨房,朝阳区,-10-,69,2016,164.8333333,88.89566759,48,0,Oct-16
南磨房,朝阳区,-11-,33,2016,164.8333333,88.89566759,48,0,Nov-16
南磨房,朝阳区,-12-,35,2016,164.8333333,88.89566759,48,0,Dec-16
南磨房,朝阳区,-01-,59,2017,164.8333333,88.89566759,48,0,Jan-17
南磨房,朝阳区,-02-,82,2017,164.8333333,88.89566759,48,0,Feb-17
南磨房,朝阳区,-03-,150,2017,164.8333333,88.89566759,48,0,Mar-17
南磨房,朝阳区,-04-,206,2017,164.8333333,88.89566759,48,0,Apr-17
南磨房,朝阳区,-05-,180,2017,164.8333333,88.89566759,48,0,May-17
南磨房,朝阳区,-06-,224,2017,164.8333333,88.89566759,48,0,Jun-17
南磨房,朝阳区,-07-,239,2017,164.8333333,88.89566759,48,0,Jul-17
南磨房,朝阳区,-08-,222,2017,164.8333333,88.89566759,48,0,Aug-17
南磨房,朝阳区,-09-,161,2017,164.8333333,88.89566759,48,0,Sep-17
南磨房,朝阳区,-10-,124,2017,164.8333333,88.89566759,48,0,Oct-17
南磨房,朝阳区,-11-,128,2017,164.8333333,88.89566759,48,0,Nov-17
南磨房,朝阳区,-12-,154,2017,164.8333333,88.89566759,48,0,Dec-17
南磨房,朝阳区,-01-,174,2018,164.8333333,88.89566759,48,0,Jan-18
南磨房,朝阳区,-02-,121,2018,164.8333333,88.89566759,48,0,Feb-18
南磨房,朝阳区,-03-,216,2018,164.8333333,88.89566759,48,0,Mar-18
南磨房,朝阳区,-04-,233,2018,164.8333333,88.89566759,48,0,Apr-18
南磨房,朝阳区,-05-,212,2018,164.8333333,88.89566759,48,0,May-18
南磨房,朝阳区,-06-,170,2018,164.8333333,88.89566759,48,0,Jun-18
南磨房,朝阳区,-07-,151,2018,164.8333333,88.89566759,48,0,Jul-18
南磨房,朝阳区,-08-,142,2018,164.8333333,88.89566759,48,0,Aug-18
南磨房,朝阳区,-09-,135,2018,164.8333333,88.89566759,48,0,Sep-18
南磨房,朝阳区,-10-,126,2018,164.8333333,88.89566759,48,0,Oct-18
南磨房,朝阳区,-11-,103,2018,164.8333333,88.89566759,48,0,Nov-18
南磨房,朝阳区,-12-,93,2018,164.8333333,88.89566759,48,0,Dec-18
西长安街,西城区,-01-,5,2015,12.77083333,13.96536686,48,0,Jan-15
西长安街,西城区,-02-,4,2015,12.77083333,13.96536686,48,0,Feb-15
西长安街,西城区,-03-,6,2015,12.77083333,13.96536686,48,0,Mar-15
西长安街,西城区,-04-,5,2015,12.77083333,13.96536686,48,0,Apr-15
西长安街,西城区,-05-,3,2015,12.77083333,13.96536686,48,0,May-15
西长安街,西城区,-06-,4,2015,12.77083333,13.96536686,48,0,Jun-15
西长安街,西城区,-07-,1,2015,12.77083333,13.96536686,48,0,Jul-15
西长安街,西城区,-08-,2,2015,12.77083333,13.96536686,48,0,Aug-15
西长安街,西城区,-09-,5,2015,12.77083333,13.96536686,48,0,Sep-15
西长安街,西城区,-10-,3,2015,12.77083333,13.96536686,48,0,Oct-15
西长安街,西城区,-11-,4,2015,12.77083333,13.96536686,48,0,Nov-15
西长安街,西城区,-12-,3,2015,12.77083333,13.96536686,48,0,Dec-15
西长安街,西城区,-01-,13,2016,12.77083333,13.96536686,48,0,Jan-16
西长安街,西城区,-02-,3,2016,12.77083333,13.96536686,48,0,Feb-16
西长安街,西城区,-03-,7,2016,12.77083333,13.96536686,48,0,Mar-16
西长安街,西城区,-04-,7,2016,12.77083333,13.96536686,48,0,Apr-16
西长安街,西城区,-05-,1,2016,12.77083333,13.96536686,48,0,May-16
西长安街,西城区,-06-,21,2016,12.77083333,13.96536686,48,0,Jun-16
西长安街,西城区,-07-,50,2016,12.77083333,13.96536686,48,2,Jul-16
西长安街,西城区,-08-,40,2016,12.77083333,13.96536686,48,0,Aug-16
西长安街,西城区,-09-,43,2016,12.77083333,13.96536686,48,2,Sep-16
西长安街,西城区,-10-,44,2016,12.77083333,13.96536686,48,2,Oct-16
西长安街,西城区,-11-,38,2016,12.77083333,13.96536686,48,0,Nov-16
西长安街,西城区,-12-,28,2016,12.77083333,13.96536686,48,0,Dec-16
西长安街,西城区,-01-,25,2017,12.77083333,13.96536686,48,0,Jan-17
西长安街,西城区,-02-,18,2017,12.77083333,13.96536686,48,0,Feb-17
西长安街,西城区,-03-,51,2017,12.77083333,13.96536686,48,2,Mar-17
西长安街,西城区,-04-,32,2017,12.77083333,13.96536686,48,0,Apr-17
西长安街,西城区,-05-,14,2017,12.77083333,13.96536686,48,0,May-17
西长安街,西城区,-06-,9,2017,12.77083333,13.96536686,48,0,Jun-17
西长安街,西城区,-07-,8,2017,12.77083333,13.96536686,48,0,Jul-17
西长安街,西城区,-08-,5,2017,12.77083333,13.96536686,48,0,Aug-17
西长安街,西城区,-09-,17,2017,12.77083333,13.96536686,48,0,Sep-17
西长安街,西城区,-10-,9,2017,12.77083333,13.96536686,48,0,Oct-17
西长安街,西城区,-11-,14,2017,12.77083333,13.96536686,48,0,Nov-17
西长安街,西城区,-12-,4,2017,12.77083333,13.96536686,48,0,Dec-17
西长安街,西城区,-01-,4,2018,12.77083333,13.96536686,48,0,Jan-18
西长安街,西城区,-02-,4,2018,12.77083333,13.96536686,48,0,Feb-18
西长安街,西城区,-03-,5,2018,12.77083333,13.96536686,48,0,Mar-18
西长安街,西城区,-04-,6,2018,12.77083333,13.96536686,48,0,Apr-18
西长安街,西城区,-05-,8,2018,12.77083333,13.96536686,48,0,May-18
西长安街,西城区,-06-,5,2018,12.77083333,13.96536686,48,0,Jun-18
西长安街,西城区,-07-,4,2018,12.77083333,13.96536686,48,0,Jul-18
西长安街,西城区,-08-,4,2018,12.77083333,13.96536686,48,0,Aug-18
西长安街,西城区,-09-,4,2018,12.77083333,13.96536686,48,0,Sep-18
西长安街,西城区,-10-,13,2018,12.77083333,13.96536686,48,0,Oct-18
西长安街,西城区,-11-,6,2018,12.77083333,13.96536686,48,0,Nov-18
西长安街,西城区,-12-,4,2018,12.77083333,13.96536686,48,0,Dec-18
右安门,丰台区,-01-,2,2015,30,15.02196973,48,0,Jan-15
右安门,丰台区,-02-,12,2015,30,15.02196973,48,0,Feb-15
右安门,丰台区,-03-,18,2015,30,15.02196973,48,0,Mar-15
右安门,丰台区,-04-,37,2015,30,15.02196973,48,0,Apr-15
右安门,丰台区,-05-,51,2015,30,15.02196973,48,0,May-15
右安门,丰台区,-06-,39,2015,30,15.02196973,48,0,Jun-15
右安门,丰台区,-07-,49,2015,30,15.02196973,48,0,Jul-15
右安门,丰台区,-08-,15,2015,30,15.02196973,48,0,Aug-15
右安门,丰台区,-09-,21,2015,30,15.02196973,48,0,Sep-15
右安门,丰台区,-10-,36,2015,30,15.02196973,48,0,Oct-15
右安门,丰台区,-11-,58,2015,30,15.02196973,48,0,Nov-15
右安门,丰台区,-12-,53,2015,30,15.02196973,48,0,Dec-15
右安门,丰台区,-01-,57,2016,30,15.02196973,48,0,Jan-16
右安门,丰台区,-02-,41,2016,30,15.02196973,48,0,Feb-16
右安门,丰台区,-03-,23,2016,30,15.02196973,48,0,Mar-16
右安门,丰台区,-04-,54,2016,30,15.02196973,48,0,Apr-16
右安门,丰台区,-05-,56,2016,30,15.02196973,48,0,May-16
右安门,丰台区,-06-,49,2016,30,15.02196973,48,0,Jun-16
右安门,丰台区,-07-,39,2016,30,15.02196973,48,0,Jul-16
右安门,丰台区,-08-,54,2016,30,15.02196973,48,0,Aug-16
右安门,丰台区,-09-,30,2016,30,15.02196973,48,0,Sep-16
右安门,丰台区,-10-,37,2016,30,15.02196973,48,0,Oct-16
右安门,丰台区,-11-,27,2016,30,15.02196973,48,0,Nov-16
右安门,丰台区,-12-,27,2016,30,15.02196973,48,0,Dec-16
右安门,丰台区,-01-,16,2017,30,15.02196973,48,0,Jan-17
右安门,丰台区,-02-,18,2017,30,15.02196973,48,0,Feb-17
右安门,丰台区,-03-,19,2017,30,15.02196973,48,0,Mar-17
右安门,丰台区,-04-,8,2017,30,15.02196973,48,0,Apr-17
右安门,丰台区,-05-,21,2017,30,15.02196973,48,0,May-17
右安门,丰台区,-06-,30,2017,30,15.02196973,48,0,Jun-17
右安门,丰台区,-07-,21,2017,30,15.02196973,48,0,Jul-17
右安门,丰台区,-08-,17,2017,30,15.02196973,48,0,Aug-17
右安门,丰台区,-09-,33,2017,30,15.02196973,48,0,Sep-17
右安门,丰台区,-10-,22,2017,30,15.02196973,48,0,Oct-17
右安门,丰台区,-11-,21,2017,30,15.02196973,48,0,Nov-17
右安门,丰台区,-12-,7,2017,30,15.02196973,48,0,Dec-17
右安门,丰台区,-01-,15,2018,30,15.02196973,48,0,Jan-18
右安门,丰台区,-02-,18,2018,30,15.02196973,48,0,Feb-18
右安门,丰台区,-03-,25,2018,30,15.02196973,48,0,Mar-18
右安门,丰台区,-04-,15,2018,30,15.02196973,48,0,Apr-18
右安门,丰台区,-05-,41,2018,30,15.02196973,48,0,May-18
右安门,丰台区,-06-,15,2018,30,15.02196973,48,0,Jun-18
右安门,丰台区,-07-,27,2018,30,15.02196973,48,0,Jul-18
右安门,丰台区,-08-,48,2018,30,15.02196973,48,0,Aug-18
右安门,丰台区,-09-,40,2018,30,15.02196973,48,0,Sep-18
右安门,丰台区,-10-,32,2018,30,15.02196973,48,0,Oct-18
右安门,丰台区,-11-,29,2018,30,15.02196973,48,0,Nov-18
右安门,丰台区,-12-,17,2018,30,15.02196973,48,0,Dec-18
月坛,西城区,-01-,307,2015,218.375,84.15528327,48,0,Jan-15
月坛,西城区,-02-,199,2015,218.375,84.15528327,48,0,Feb-15
月坛,西城区,-03-,292,2015,218.375,84.15528327,48,0,Mar-15
月坛,西城区,-04-,320,2015,218.375,84.15528327,48,0,Apr-15
月坛,西城区,-05-,314,2015,218.375,84.15528327,48,0,May-15
月坛,西城区,-06-,245,2015,218.375,84.15528327,48,0,Jun-15
月坛,西城区,-07-,108,2015,218.375,84.15528327,48,0,Jul-15
月坛,西城区,-08-,79,2015,218.375,84.15528327,48,0,Aug-15
月坛,西城区,-09-,205,2015,218.375,84.15528327,48,0,Sep-15
月坛,西城区,-10-,186,2015,218.375,84.15528327,48,0,Oct-15
月坛,西城区,-11-,86,2015,218.375,84.15528327,48,0,Nov-15
月坛,西城区,-12-,136,2015,218.375,84.15528327,48,0,Dec-15
月坛,西城区,-01-,133,2016,218.375,84.15528327,48,0,Jan-16
月坛,西城区,-02-,105,2016,218.375,84.15528327,48,0,Feb-16
月坛,西城区,-03-,173,2016,218.375,84.15528327,48,0,Mar-16
月坛,西城区,-04-,231,2016,218.375,84.15528327,48,0,Apr-16
月坛,西城区,-05-,225,2016,218.375,84.15528327,48,0,May-16
月坛,西城区,-06-,222,2016,218.375,84.15528327,48,0,Jun-16
月坛,西城区,-07-,224,2016,218.375,84.15528327,48,0,Jul-16
月坛,西城区,-08-,239,2016,218.375,84.15528327,48,0,Aug-16
月坛,西城区,-09-,220,2016,218.375,84.15528327,48,0,Sep-16
月坛,西城区,-10-,230,2016,218.375,84.15528327,48,0,Oct-16
月坛,西城区,-11-,164,2016,218.375,84.15528327,48,0,Nov-16
月坛,西城区,-12-,107,2016,218.375,84.15528327,48,0,Dec-16
月坛,西城区,-01-,95,2017,218.375,84.15528327,48,0,Jan-17
月坛,西城区,-02-,96,2017,218.375,84.15528327,48,0,Feb-17
月坛,西城区,-03-,139,2017,218.375,84.15528327,48,0,Mar-17
月坛,西城区,-04-,175,2017,218.375,84.15528327,48,0,Apr-17
月坛,西城区,-05-,148,2017,218.375,84.15528327,48,0,May-17
月坛,西城区,-06-,153,2017,218.375,84.15528327,48,0,Jun-17
月坛,西城区,-07-,263,2017,218.375,84.15528327,48,0,Jul-17
月坛,西城区,-08-,292,2017,218.375,84.15528327,48,0,Aug-17
月坛,西城区,-09-,340,2017,218.375,84.15528327,48,0,Sep-17
月坛,西城区,-10-,311,2017,218.375,84.15528327,48,0,Oct-17
月坛,西城区,-11-,332,2017,218.375,84.15528327,48,0,Nov-17
月坛,西城区,-12-,197,2017,218.375,84.15528327,48,0,Dec-17
月坛,西城区,-01-,280,2018,218.375,84.15528327,48,0,Jan-18
月坛,西城区,-02-,139,2018,218.375,84.15528327,48,0,Feb-18
月坛,西城区,-03-,301,2018,218.375,84.15528327,48,0,Mar-18
月坛,西城区,-04-,384,2018,218.375,84.15528327,48,2,Apr-18
月坛,西城区,-05-,405,2018,218.375,84.15528327,48,2,May-18
月坛,西城区,-06-,312,2018,218.375,84.15528327,48,0,Jun-18
月坛,西城区,-07-,327,2018,218.375,84.15528327,48,0,Jul-18
月坛,西城区,-08-,245,2018,218.375,84.15528327,48,0,Aug-18
月坛,西城区,-09-,267,2018,218.375,84.15528327,48,0,Sep-18
月坛,西城区,-10-,216,2018,218.375,84.15528327,48,0,Oct-18
月坛,西城区,-11-,185,2018,218.375,84.15528327,48,0,Nov-18
月坛,西城区,-12-,130,2018,218.375,84.15528327,48,0,Dec-18
