月份/地点,站点8预测,站点8实际
16.0,12.8586,212.0
15.0,12.8586,300.0
20.0,12.8586,88.0
21.0,12.8586,126.0
23.0,12.8586,384.0
31.0,12.8586,78.0
29.0,12.8586,79.0
30.0,12.8586,65.0
39.0,12.8586,111.0
24.0,12.8586,167.0
40.0,12.8586,109.0
37.0,12.8586,178.0
35.0,12.8586,171.0
48.0,12.8586,147.0
14.0,12.8586,164.0
46.0,12.8586,174.0
47.0,12.8586,148.0
32.0,12.8586,100.0
41.0,12.8586,83.0
17.0,12.8586,208.0
25.0,12.8586,64.0
27.0,12.8586,291.0
33.0,12.8586,31.0
36.0,12.8586,144.0
13.0,12.8586,158.0
44.0,12.8586,107.0
28.0,12.8586,141.0
42.0,12.8586,115.0
18.0,12.8586,134.0
12.0,12.8586,19.0
45.0,12.8586,94.0
38.0,12.8586,123.0
34.0,12.8586,38.0
11.0,12.8586,38.0
26.0,12.8586,278.0
22.0,12.8586,228.0
43.0,12.8586,95.0
19.0,12.8586,108.0
