月份/地点,站点12预测,站点12实际
36.0,28.2828,154.0
30.0,28.2828,224.0
47.0,28.2828,103.0
41.0,28.2828,212.0
35.0,28.2828,128.0
39.0,28.2828,216.0
29.0,28.2828,180.0
46.0,28.2828,126.0
45.0,28.2828,135.0
23.0,28.2828,33.0
24.0,28.2828,35.0
26.0,28.2828,82.0
21.0,28.2828,113.0
34.0,28.2828,124.0
16.0,28.2828,143.0
13.0,28.2828,63.0
38.0,28.2828,121.0
40.0,28.2828,233.0
32.0,28.2828,222.0
37.0,28.2828,174.0
44.0,28.2828,142.0
18.0,28.2828,100.0
28.0,28.2828,206.0
15.0,28.2828,160.0
42.0,28.2828,170.0
31.0,28.2828,239.0
11.0,28.2828,163.0
17.0,28.2828,121.0
14.0,28.2828,69.0
25.0,28.2828,59.0
48.0,28.2828,93.0
43.0,28.2828,151.0
19.0,28.2828,84.0
27.0,28.2828,150.0
22.0,28.2828,69.0
12.0,28.2828,83.0
33.0,28.2828,161.0
20.0,28.2828,90.0
