月份/地点,站点9预测,站点9实际
30.0,85.69962,134.0
21.0,115.81708,113.00001
34.0,73.87918,73.0
26.0,126.57706,146.0
13.0,49.931805,220.0
40.0,128.56131,134.0
32.0,74.560295,128.0
22.0,80.316025,86.0
19.0,120.16648,117.00001
41.0,124.94888,119.0
20.0,104.687706,100.0
31.0,96.40879,100.0
18.0,195.11218,192.0
24.0,32.478485,135.0
14.0,153.22543,148.0
35.0,71.72238,155.0
37.0,112.73434,187.0
36.0,113.44049,188.0
46.0,39.720303,38.0
44.0,27.345695,26.0
38.0,109.053154,82.0
29.0,91.116486,94.0
45.0,31.427698,32.0
12.0,-1.414141,3.0
25.0,84.11658,70.0
48.0,14.209517,14.0
17.0,228.93117,301.0
28.0,107.13854,97.0
11.0,35.849285,36.0
27.0,146.25102,136.0
23.0,10.592298,161.0
42.0,102.97539,58.999996
43.0,44.813698,49.0
47.0,29.54591,23.0
15.0,74.126305,269.0
39.0,84.66233,116.0
16.0,181.1412,366.0
33.0,97.48951,89.0
