月份/地点,站点12预测,站点12实际
38.0,131.60756,120.99999
21.0,108.23689,113.0
16.0,162.84457,143.0
20.0,88.423546,90.0
11.0,168.2356,163.0
31.0,242.03008,239.00002
17.0,121.69904,120.99999
22.0,71.703514,69.0
42.0,175.70807,170.0
25.0,59.126,59.0
46.0,128.16753,126.0
35.0,127.47854,128.0
14.0,66.76661,69.0
15.0,143.46968,160.0
27.0,151.15689,150.0
47.0,107.99048,103.0
45.0,138.41298,135.0
18.0,101.73519,100.0
23.0,33.333035,33.0
19.0,83.96178,84.0
37.0,142.36067,174.0
24.0,34.91826,35.0
29.0,192.91487,180.0
48.0,92.26848,93.0
43.0,139.54607,151.0
41.0,209.40013,212.0
44.0,136.12909,142.0
33.0,158.35587,161.0
40.0,215.23302,233.0
30.0,211.59172,224.0
32.0,203.39714,222.0
28.0,166.19362,206.0
26.0,119.48543,82.0
34.0,129.51024,124.0
39.0,87.7536,216.0
13.0,63.857822,63.0
12.0,116.58124,83.0
36.0,142.86919,154.0
