月份/地点,站点6预测,站点6实际
22.0,132.92744,136.0
44.0,34.461292,35.0
42.0,76.5843,85.0
12.0,21.97434,22.0
16.0,9.407711,9.0
32.0,184.59161,172.0
14.0,19.391026,19.000002
41.0,124.13447,127.0
13.0,19.515318,20.0
34.0,150.47252,153.0
17.0,13.175889,13.000002
40.0,79.12847,75.0
46.0,66.83753,68.0
35.0,166.65234,173.0
21.0,59.25634,62.0
37.0,77.492546,80.0
18.0,18.670195,19.000002
29.0,76.35158,77.0
28.0,84.00043,77.0
48.0,51.785606,52.0
33.0,170.29369,185.0
11.0,7.884591,8.0
31.0,138.38573,159.0
15.0,20.316616,21.0
19.0,17.94,17.0
25.0,104.71968,108.0
26.0,65.6496,67.0
20.0,44.567364,42.0
38.0,37.707314,37.0
24.0,147.92548,143.0
43.0,121.457466,42.0
45.0,49.006687,56.0
27.0,63.448055,67.0
30.0,115.560196,98.99999
39.0,44.6345,74.0
23.0,163.06682,194.99998
47.0,115.67414,70.0
36.0,159.14886,119.0
