月份/地点,站点12预测,站点12实际
11.0,161.36844,163.0
43.0,148.27437,151.0
24.0,36.83208,35.0
42.0,178.29268,170.0
18.0,101.57078,100.0
26.0,91.08809,82.0
47.0,110.86341,103.0
28.0,198.18779,206.0
33.0,168.84067,161.0
16.0,144.35785,143.0
44.0,146.54727,142.0
12.0,83.33776,83.0
45.0,136.41743,135.0
35.0,124.8575,128.0
39.0,92.24975,216.0
30.0,187.36728,224.0
46.0,123.33421,126.0
37.0,137.39622,174.0
38.0,145.49367,120.99999
25.0,58.35576,59.0
14.0,68.74653,69.0
29.0,225.42082,180.0
20.0,93.002785,90.0
17.0,120.3312,120.99999
21.0,109.18035,113.0
13.0,63.162315,63.0
41.0,208.87715,212.0
27.0,120.136635,150.0
40.0,216.84091,233.0
48.0,88.98028,93.0
36.0,127.85853,154.0
34.0,132.41212,124.0
23.0,70.50873,33.0
22.0,132.2184,69.0
19.0,94.95798,84.0
32.0,198.77159,222.0
15.0,72.601685,160.0
31.0,217.29984,239.00002
